tablescraper-selected-row,linkified,linkified href,tablescraper-selected-row href,grey
"FM #Czaputowicz took part in the meeting with the HOMs of #EU 🇪🇺 coutries accredited in 🇵🇱, organized at the initiative of #Croatia due to 🇭🇷 presidency of the @coe.

🇵🇱 FM underlined that 🇵🇱 & 🇭🇷 have common view on #WesterBalkans countries European 🇪🇺 integration.",https://t.co/IQl90SJGav,http://t.co/IQl90SJGav,https://twitter.com/PolandMFA/status/1226868782766923776,"Feb 10, 2020"
"Today Minister for European Affairs #Szymański met with 🇪🇪 sherpa @KlenJaarats.

„Our unity and determination in #MFF negotiations have been confirmed at the last Summit of the Friends of Cohesion. We hope to continue cooperation & reach a compromise regarding #EU 🇪🇺 budget”.",https://t.co/knqyRtSiUH,http://t.co/knqyRtSiUH,https://twitter.com/PolandMFA/status/1226821590010253313,"Feb 10, 2020"
"FM #Czaputowicz met today in #Lisbon with his 🇵🇹 counterpart A. Santos Silva. Foreign Ministers discussed:
 
🔹bilateral cooperation, including scientific and cultural relations,
🔹security issues,
🔹European agenda and relations EU🇪🇺-UK 🇬🇧",https://t.co/g0xC1x2EF0,http://t.co/g0xC1x2EF0,https://twitter.com/PolandMFA/status/1225780137469321217,"Feb 07, 2020"
"Deputy FM @paweljabIonski, US Deputy Assistant Secretary of State @StateDept Richard Albright and Secretary of State at the @Itamaraty_EN Fabio Marzano chaired a meeting of the #WarsawProcess Working Group on Humanitarian Issues and Refugees.

More➡️",https://t.co/IRK8yhaBrm,http://t.co/IRK8yhaBrm,https://twitter.com/PolandMFA/status/1225742036827082752,"Feb 07, 2020"
RT @PolishEmbassyUS: 🇵🇱 FM #Czaputowicz held a working lunch at the Embassy with experts from prominent think tanks @WashInstitute & @Atlan…,,,https://twitter.com/PolandMFA/status/1225537182150074375,"Feb 06, 2020"
RT @PolishEmbassyUS: 🇵🇱 FM #Czaputowicz met with Lord @tariqahmadbt - Minister of State and head of the 🇬🇧 delegation to the Alliance to Ad…,,,https://twitter.com/PolandMFA/status/1225510403180056576,"Feb 06, 2020"
"RT @PolishEmbassyUS: After this morning’s National Prayer Breakfast in #DC, FM #Czaputowicz met with @IRF_Ambassador Sam Brownback and disc…",,,https://twitter.com/PolandMFA/status/1225500040153661441,"Feb 06, 2020"
"@ChrisPincher @PolishEmbassyUK @PLinManchester @PLinEdinburgh @PLinBelfast @PLPermRepEU Minister #Szymański at the meeting with 🇬🇧 Minister for Europe @ChrisPincher speaking about future 🇪🇺-🇬🇧 economic cooperation:

“Our objective is for this agreement to be of the most ambitious nature""

More➡️",https://t.co/mgMIIC449R,http://t.co/mgMIIC449R,https://twitter.com/PolandMFA/status/1225452280041869312,"Feb 06, 2020"
"FM #Czaputowicz at the inauguration of International Religious Freedom Alliance in #Washington:

“Freedom of religion or belief is currently one of the most threatened and at the same time the most neglected freedoms""

More▶️",https://t.co/2aOgLPn3OU,http://t.co/2aOgLPn3OU,https://twitter.com/PolandMFA/status/1225439384104771586,"Feb 06, 2020"
"FM #Czaputowicz met with @SecPompeo to discuss priorities of 🇵🇱- 🇺🇸 cooperation, including: 

🔷 strengthening security by expanding #NATO deterrence;
🔷 developing cooperation in the field of energy and energy security.",https://t.co/onwq1OgXa7,http://t.co/onwq1OgXa7,https://twitter.com/PolandMFA/status/1225388534682529794,"Feb 06, 2020"
"RT @StateDept: Today, @SecPompeo delivered remarks on the launch of the International #ReligiousFreedom Alliance.",https://t.co/rwSiyEXWoH,http://t.co/rwSiyEXWoH,https://twitter.com/PolandMFA/status/1225339648584671233,"Feb 06, 2020"
"RT @PolishEmbassyUS: FM #Czaputowicz takes part in the launch of Alliance to Advance Religious Freedom in Washington, DC, inaugurated by @S…",,,https://twitter.com/PolandMFA/status/1225331309641445377,"Feb 06, 2020"
"#Poland 🇵🇱 -#US 🇺🇸 Joint Statement on Ministerial to Advance Religious Freedom. 

➡️Read the full text here:",https://t.co/Le4Rxcq6bQ,http://t.co/Le4Rxcq6bQ,https://twitter.com/PolandMFA/status/1225170461354549251,"Feb 05, 2020"
"RT @michalski_artur: Thank you Minister Vladimir Makey @BelarusMFA and Minister @LinkeviciusL @LithuaniaMFA for celebrating with us, @PLinB…",,,https://twitter.com/PolandMFA/status/1225083579178344450,"Feb 05, 2020"
FM #Czaputowicz speaks about a special role of Tadeusz #Kościuszko for Central & Eastern European nations as well as the #US 🇺🇸 - on the occasion of his 274th birthday.,https://t.co/KwUPKqxyiu,http://t.co/KwUPKqxyiu,https://twitter.com/PolandMFA/status/1225083552863264768,"Feb 05, 2020"
"5 days after #Brexit Minister for European Affairs #Szymański met with his 🇬🇧 counterpart @ChrisPincher.
 
✅The talks were an opportunity to get familiar with British 🇬🇧 & European 🇪🇺 stand on mutual expectations regarding  🇬🇧-#UE🇪🇺 relations.",https://t.co/uNm3XMJcEE,http://t.co/uNm3XMJcEE,https://twitter.com/PolandMFA/status/1225031249355472896,"Feb 05, 2020"
"The meeting of #WarsawProcess Humanitarian Issues & Refugees Working Group in #Brasil was the 6⃣th out of 7⃣ #WarsawProcess meetings before the ministerial in Washington 🇺🇸.

🌏Several dozens of states’ delegations involved in the work of Warsaw Process took part in the event.",https://t.co/5HRPYqtPqj,http://t.co/5HRPYqtPqj,https://twitter.com/PolandMFA/status/1224983450698108928,"Feb 05, 2020"
Yesterday during his visit to #Brasil 🇧🇷 FM #Czaputowicz along with the FM of 🇧🇷 @ernestofaraujo & dep. Assistant Secretary in @StateDept #USA 🇺🇸 Richard Albright inaugurated the meeting of #WarsawProcess Humanitarian Issues and Refugees Working Group.,https://t.co/cmzpFSaGJz,http://t.co/cmzpFSaGJz,https://twitter.com/PolandMFA/status/1224983434696806400,"Feb 05, 2020"
"At today's meeting with FM #Czaputowicz, 🇧🇷 President @jairbolsonaro confirmed that he would make a visit to #Poland this year.

2020 marks the 100th anniversary of establishing diplomatic relations between Poland and #Brazil.",https://t.co/Kofn0wzu1h,http://t.co/Kofn0wzu1h,https://twitter.com/PolandMFA/status/1224797858714484739,"Feb 04, 2020"
"In a joint declaration, FMs #Czaputowicz and @ernestofaraujo pointed to the importance of economic and commercial exchanges in the context of bilateral relations, and expressed their expectation to see 🇵🇱🇧🇷  cooperation strenghtened in the near future.",https://t.co/xzLxYTb3Ea,http://t.co/xzLxYTb3Ea,https://twitter.com/PolandMFA/status/1224795149320040449,"Feb 04, 2020"
"During his visit to Brasilia, FM #Czaputowicz met with FM 🇧🇷 @ernestofaraujo.

The talks focused on 🇵🇱🇧🇷 political and economic relations and on international security related issues, but the ministers also discussed prospects for closer cultural and academic cooperation.",https://t.co/fNgP1V2M54,http://t.co/fNgP1V2M54,https://twitter.com/PolandMFA/status/1224775807664644097,"Feb 04, 2020"
"On February 4-7, FM #Czaputowicz will make a visit to Brasilia🇧🇷, Washington🇺🇸 and Lisbon🇵🇹.

He will hold a number of bilateral meetings, but he will also attend the #WarsawProcess working group on humanitarian issues and refugees in Brasilia.",https://t.co/WIr4GHj0nn,http://t.co/WIr4GHj0nn,https://twitter.com/PolandMFA/status/1224709510067113986,"Feb 04, 2020"
"According to FMs #Czaputowicz and @JY_LeDrian, their meeting yesterday was a turning point in 🇵🇱🇫🇷 relations.

They declared their willingness to work closely for the implementation of the 🇵🇱🇫🇷 Cooperation Programme & for the revival of the Weimar format.",https://t.co/TDPFXoaSXH,http://t.co/TDPFXoaSXH,https://twitter.com/PolandMFA/status/1224705854609526784,"Feb 04, 2020"
RT @PLPermRepEU: What rich countries get wrong about the EU budget - Politico.,https://t.co/HlL5tnPXYB,http://t.co/HlL5tnPXYB,https://twitter.com/PolandMFA/status/1224674192177664001,"Feb 04, 2020"
"FM #Czaputowicz and the FM of #France 🇫🇷 @JY_LeDrian met today in Warsaw.

Polish FM underlined that he is happy about the new opening in 🇵🇱-🇫🇷 relations, which will be marked by the Cooperation Programme signed this afternoon in the presence of the Presidents of both countries.",https://t.co/Mpn5d2Uh3b,http://t.co/Mpn5d2Uh3b,https://twitter.com/PolandMFA/status/1224419464244072449,"Feb 03, 2020"
"Today FM #Czaputowicz & the FM of #France 🇫🇷 @JY_LeDrian in the presence of Presidents @AndrzejDuda & @EmmanuelMacron signed a 🇵🇱-🇫🇷 Cooperation Programme for the coming years. 

The programme marks the relaunch of the Strategic Partnership and the new opening in 🇵🇱-🇫🇷 relations.",https://t.co/PynvB4R3Up,http://t.co/PynvB4R3Up,https://twitter.com/PolandMFA/status/1224412093815959554,"Feb 03, 2020"
Today FM #Czaputowicz and Minister #Szymański accompanied PM @MorawieckiM during the meeting with the French 🇫🇷 delegation headed by President @EmmanuelMacron.,https://t.co/KVmXfwKsTg,http://t.co/KVmXfwKsTg,https://twitter.com/PolandMFA/status/1224409767910825984,"Feb 03, 2020"
"RT @PremierRP_en: 🇵🇱🇫🇷 Economic and military cooperation, current European agenda, the future of #EU-UK relations after #Brexit, #climate a…",,,https://twitter.com/PolandMFA/status/1224401792529813509,"Feb 03, 2020"
"“The Treaty of Tartu was the crowning point of a long path to Estonia’s sovereignty won at the cost of enormous sacrifice by its people,” said yesterday FM #Czaputowicz at the celebrations of 💯 years of Treaty of Tartu 🇪🇪.

Read more:
➡️",https://t.co/nulLKU4crv,http://t.co/nulLKU4crv,https://twitter.com/PolandMFA/status/1224376811280392192,"Feb 03, 2020"
"RT @PLinEstonia: Meeting of 🇵🇱 🇪🇪 🇫🇮 and 🇱🇻 foreign ministers in #Tartu was dedicated to European, Eastern and security related issues. 

A…",,,https://twitter.com/PolandMFA/status/1223947598224142337,"Feb 02, 2020"
RT @PLinEstonia: Perspectives for strengthening bilateral and regional cooperation were discussed at the meeting of 🇵🇱 and 🇪🇪 foreign minis…,,,https://twitter.com/PolandMFA/status/1223934893891162112,"Feb 02, 2020"
RT @PLinEstonia: Minister of foreign affairs #Czaputowicz visited 🇵🇱contingent serving in #BalticAirPolicing mission in  🇪🇪Ämari air base o…,,,https://twitter.com/PolandMFA/status/1223894502936588290,"Feb 02, 2020"
"FM #Czaputowicz will be on a visit to Estonia tomorrow to take part in the official celebrations marking the 100th anniversary of the signing of the Treaty of Tartu. 

He will also hold talks with 🇪🇪 FM @UrmasReinsalu.",https://t.co/5gwM5iEciF,http://t.co/5gwM5iEciF,https://twitter.com/PolandMFA/status/1223702635875840000,"Feb 01, 2020"
Today FM #Czaputowicz received the Brazilian ambassador 🇧🇷 Hadil Fontes da Rocha Vianna.,https://t.co/bdIb2hCo7L,http://t.co/bdIb2hCo7L,https://twitter.com/PolandMFA/status/1223314110101753856,"Jan 31, 2020"
"FM #Czaputowicz met with the ambassadors of the Asia and the Pacific countries:
 
Our bilateral talks prove that there is great undiscovered potential in both political and economic cooperation between 🇵🇱 and the Asia-Pacific countries.",https://t.co/a4FgS06hov,http://t.co/a4FgS06hov,https://twitter.com/PolandMFA/status/1223253395059941378,"Jan 31, 2020"
RT @CanadaFP: Canada imposes new sanctions on individuals involved in illegitimate elections in Crimea  #CrimeaisUkraine …,https://t.co/VtqOS,http://t.co/VtqOS,https://twitter.com/PolandMFA/status/1222631609284939777,"Jan 29, 2020"
"The transatlantic community is united and supports Ukraine’s sovereignty and territorial integrity. 

#CrimeaisUkraine",https://t.co/Hv9WuJz5Eh,http://t.co/Hv9WuJz5Eh,https://twitter.com/PolandMFA/status/1222631533909069836,"Jan 29, 2020"
"Statement of the FM #Czaputowicz on the peace plan proposal for Israel and Palestine.

➡️",https://t.co/baxFNnUvBb,http://t.co/baxFNnUvBb,https://twitter.com/PolandMFA/status/1222561897238749184,"Jan 29, 2020"
"Deputy FM @paweljabIonski met with the Deputy Administrator of the United States 🇺🇸 Agency for International Development @USAIDBGlick.

Main topics⤵️
🔸Directions of 🇵🇱 development cooperation
🔸🇺🇸 activity of the American #Usaid 
🔸Opportunities for bilateral cooperation",https://t.co/oCZwx18oUk,http://t.co/oCZwx18oUk,https://twitter.com/PolandMFA/status/1222546657084104705,"Jan 29, 2020"
Declaration by the High Representative @JosepBorrellF on behalf of the EU on the #MiddleEast Peace Process ⤵️,https://t.co/m2nh6FaDiE,http://t.co/m2nh6FaDiE,https://twitter.com/PolandMFA/status/1222452234065260547,"Jan 29, 2020"
RT @PLinNewYork: Today @PLinNewYork @GermanyNY @AJCGlobal & @franceinnyc stand together commemorating the 75th anniversary of the liberatio…,,,https://twitter.com/PolandMFA/status/1222421334354952192,"Jan 29, 2020"
RT @EUCouncilPress: #Ukraine: @EUCouncil adds seven persons involved in the organisation of Russian local elections in illegally annexed #C…,,,https://twitter.com/PolandMFA/status/1222162954273148928,"Jan 28, 2020"
"Today FM #Czaputowicz received dep. FM of #Kazakhstan  🇰🇿 Margulan Baimukhan, whom he thanked for his mission as the 🇰🇿 Ambassador to 🇵🇱 & his presence at the 75th Anniversary of the Liberation of Auschwitz. Minister underlined good condition of 🇵🇱-🇰🇿 bilateral relations, too.",https://t.co/LWEOO2cGk4,http://t.co/LWEOO2cGk4,https://twitter.com/PolandMFA/status/1222161784980877312,"Jan 28, 2020"
"Today dep FM @paweljabIonski met with the dep. FM of @METI_JPN 🇯🇵 Hiromasa Nakano.

The main topic of the meeting was further cooperation between #Poland 🇵🇱 & #Japan 🇯🇵, among others in the energy sector.",https://t.co/DnEEfqVHMr,http://t.co/DnEEfqVHMr,https://twitter.com/PolandMFA/status/1222154844988985344,"Jan 28, 2020"
"Today dep. FM @marcin_przydacz accompanied 
the President of #Poland 🇵🇱 @AndrzejDuda at the reopening of the Consulate General of #Austria 🇦🇹 in Kraków, as well as during the meeting with the President of the Republic of Austria @vanderbellen.",https://t.co/g35mLZf9Mp,http://t.co/g35mLZf9Mp,https://twitter.com/PolandMFA/status/1222148507701825536,"Jan 28, 2020"
"✅strengthening of international law
✅protection of civilians
✅Eastern dimension

these were the priorities of #Poland 🇵🇱 as #UNSC 🇺🇳 member in 2018-2019.

Check the summary of Polish activities within #UNSC:
➡️ 

#PLUNSC",https://t.co/UxBsXXsjvG,http://t.co/UxBsXXsjvG,https://twitter.com/PolandMFA/status/1222117326092455936,"Jan 28, 2020"
"National Security Advisor @robertcobrien during telephone conversation held this evening with FM #Czaputowicz presented the main provisions of the Peace Plan to settle the Israeli- Palestinian conflict, which is to be unveiled tomorrow in Washington.",https://t.co/8tTTkd7bXY,http://t.co/8tTTkd7bXY,https://twitter.com/PolandMFA/status/1221899017510105088,"Jan 27, 2020"
RT @PLinNewYork: We encourage you to read the @washingtonpost article about Witold #Pilecki - The Polish hero who volunteered to go to Ausc…,,,https://twitter.com/PolandMFA/status/1221862578852372481,"Jan 27, 2020"
RT @prezydentpl: Speech by President of the Republic of Poland @AndrzejDuda during commemorative ceremony of the 75th anniversary of the li…,,,https://twitter.com/PolandMFA/status/1221839384795926530,"Jan 27, 2020"
RT @PolishEmbassyUS: .@Roger_Moorhouse @WashTimes: Russia’s “memory war” is part of a much wider effort to harness the popular resonance of…,,,https://twitter.com/PolandMFA/status/1221816627517370369,"Jan 27, 2020"
RT @PolishEmbassyUS: .@Roger_Moorhouse @WashTimes on Russian propaganda and WW2: Soviet actions are tainted by collaboration with fascism a…,,,https://twitter.com/PolandMFA/status/1221816563092901889,"Jan 27, 2020"
RT @AuschwitzMuseum: [LIVE] Official broadcast of the 75th Anniversary of the Liberation of Auschwitz from @AuschwitzMuseum with simultaneo…,,,https://twitter.com/PolandMFA/status/1221807394478608385,"Jan 27, 2020"
"FM #Czaputowicz for @IsraelHayomEng.

➡️ 

#Auschwitz75",https://t.co/0YvbzwHCL8,http://t.co/0YvbzwHCL8,https://twitter.com/PolandMFA/status/1221801753861115906,"Jan 27, 2020"
"RT @Poland: On January 27, the day when KL #Auschwitz was liberated by Soviets back in 1945, #weRemember the victims of the Nazi German cri…",,,https://twitter.com/PolandMFA/status/1221753159682527233,"Jan 27, 2020"
